source_id_ref,canonical_student_id,firestore_document_verified,ui_id_exact_match,persisted_uid_equals_doc_id,persisted_auth_user_id_equals_doc_id,operational_category_observed,classification,current_status_raw,active_flag,current_plan,contract_id,contract_start,contract_end,duration_reported,cancellation_requested_evidence,notice_end_evidence,effective_exit_evidence,suspension_evidence,pedagogical_rows,financial_customer_ref,financial_match_evidence,confidence_evidence,reasons,recommended_action
c7c751042221c78b,,True,True,True,True,UNKNOWN,AMBIGUOUS,ativo,True,,,,,,2026-07-16T03:00:00.000Z,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan|operational_eligibility_requires_review,Resolve missing contract evidence and listed conflicts; do not backfill
4f95125272a8a3ae,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,72,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
a378b0b69938e6f1,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
464b71adddf73ea2,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,36,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
f47f2bdb6f46677e,,True,True,True,True,UNKNOWN,AMBIGUOUS,ativo,True,,,,,,2026-07-21T03:00:00.000Z,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan|operational_eligibility_requires_review,Resolve missing contract evidence and listed conflicts; do not backfill
51cdcd78700e41e1,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
bc5973dfc3d52d26,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
7c72df3ce36ef9a2,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
60a7b20921cc6d1f,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,58,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
d663925e382d6676,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
f1fcf0458938c8da,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Premium,,,,,,,,False,12,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
9750f7bb22cc03da,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,37,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
6c1e053942e3c728,,True,True,True,True,UNKNOWN,AMBIGUOUS,ativo,True,,,,,,2026-07-16T03:00:00.000Z,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan|operational_eligibility_requires_review,Resolve missing contract evidence and listed conflicts; do not backfill
c094910e9c5ca9fa,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
6e0277eda77cb627,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Premium,,,,,,,,False,25,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
4e4b0f3a98291e19,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,64,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
ad6d8ffb6d692c05,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,58,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
1cc8ace160bcc57e,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
0e38e1dc74a58e9b,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,53,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
da943ebbabcca19c,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,65,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
8fdad843ef071d7a,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
1d2051846e7bfe88,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,58,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
88e16d6bc540db7b,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,49,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
90035e105d8f216c,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Premium,,,,,,,,False,23,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
08e053630e8efc44,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,59,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
491d0a77557b2d3d,,True,True,True,True,OPERATIONAL_SUSPENDED,AMBIGUOUS,ativo,True,Diamond,,,,,2026-07-27T03:00:00.000Z,,,True,58,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
c36b750dc9d4c771,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,69,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
f27ef3531f23f82c,,True,True,True,True,OPERATIONAL_SUSPENDED,AMBIGUOUS,ativo,True,Diamond,,,,,2026-07-20T03:00:00.000Z,,,True,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
5b610b7b253ae613,,True,True,True,True,UNKNOWN,AMBIGUOUS,ativo,True,,,,,,2026-07-16T03:00:00.000Z,,,False,0,3dde94ece13dbb7e,unique_normalized_email_both_sources,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan|operational_eligibility_requires_review,Resolve missing contract evidence and listed conflicts; do not backfill
1393d7c3c8ec1856,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,47,4d0aa871dfe910af,unique_normalized_email_both_sources,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
c3523874151ecf4d,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,53,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
2af1e3cf320904ab,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,23,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
393032670e4b8d55,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
7c49d4a94485357d,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,37,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
451870b099642a88,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
7c9434a7f0d1c48f,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
12f6362f705030f1,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,58,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
78baf8c1817166c7,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
de25ac9cdf90ba4f,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Premium,,,,,,,,False,24,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
